tipo;id;nombre;icono_addon;icono_web;resultado;estado
conjuro;telarana;Telarana;eps_bg3_conjureweb;eps_bg3_conjureweb;eps_bg3_conjureweb;del addon
conjuro;temblor_de_tierra;Temblor de tierra;spell_shaman_earthquake;spell_shaman_earthquake;spell_shaman_earthquake;del addon
conjuro;tentaculos_negros_de_evard;Tentaculos negros de Evard;spell_shadow_shadowfury;spell_shadow_shadowfury;spell_shadow_shadowfury;del addon
conjuro;terreno_ilusorio;Terreno alucinatorio;achievement_zone_arathihighlands_01;achievement_zone_arathihighlands_01;achievement_zone_arathihighlands_01;del addon
conjuro;terror;Terror;hd_warlock_fear;hd_warlock_fear;hd_warlock_fear;del addon
conjuro;texto_ilusorio;Texto ilusorio;inv_misc_profession_book_inscription;inv_misc_profession_book_inscription;inv_misc_profession_book_inscription;del addon
conjuro;tierra_en_erupcion;Tierra en erupcion;w3reforgedvolcano;w3reforgedvolcano;w3reforgedvolcano;del addon
conjuro;toque_del_caos;Toque del caos;ability_warlock_chaosbolt;ability_warlock_chaosbolt;ability_warlock_chaosbolt;del addon
conjuro;toque_helado;Toque helado;spell_deathknight_icetouch;spell_deathknight_icetouch;spell_deathknight_icetouch;del addon
conjuro;toque_helado_nivel_1;Toque helado;dos2_ghost13;dos2_ghost13;dos2_ghost13;del addon
conjuro;toque_helado_nivel_2;Toque congelante;ability_deathknight_icygrip;ability_deathknight_icygrip;ability_deathknight_icygrip;del addon
conjuro;toque_vampirico;Toque vampirico;spell_shadow_improvedvampiricembrace;spell_shadow_improvedvampiricembrace;spell_shadow_improvedvampiricembrace;del addon
conjuro;tormenta_de_aguanieve;Tormenta de aguanieve;spell_frost_ice shards;spell_frost_ice shards;spell_frost_ice shards;del addon
conjuro;tormenta_de_bolas_de_nieve_de_snilloc;Tormenta de bolas de nieve de Snilloc;eps_lol_nunu_snowballbarrage;eps_lol_nunu_snowballbarrage;eps_lol_nunu_snowballbarrage;del addon
conjuro;tormenta_de_hielo;Tormenta de hielo;w3reforgedblizzard;w3reforgedblizzard;w3reforgedblizzard;del addon
conjuro;torre_de_galder;Torre de Galder;w3reforgedguardtower;w3reforgedguardtower;w3reforgedguardtower;del addon
conjuro;trampa;Trampa;eps_lol_kled_traponarope;eps_lol_kled_traponarope;eps_lol_kled_traponarope;del addon
conjuro;transferencia_de_vida;Transferencia de vida;spell_shadow_lifedrain;spell_shadow_lifedrain;spell_shadow_lifedrain;del addon
conjuro;trepar_cual_aracnido;Trepar cual aracnido;achievement_halloween_spider_01;achievement_halloween_spider_01;achievement_halloween_spider_01;del addon
conjuro;truco_de_la_cuerda;Truco de la cuerda;inv_misc_rope_01;inv_misc_rope_01;inv_misc_rope_01;del addon
conjuro;vacio_oscuro;Vacio oscuro;inv_elemental_primal_shadow;inv_elemental_primal_shadow;inv_elemental_primal_shadow;del addon
conjuro;ventisca;Ventisca;d3_blizzard;d3_blizzard;d3_blizzard;del addon
conjuro;ver_invisibilidad;Ver invisibilidad;spell_shadow_detectinvisibility;spell_shadow_detectinvisibility;spell_shadow_detectinvisibility;del addon
conjuro;viento_guardian;Viento guardian;wh_windsprotection;wh_windsprotection;wh_windsprotection;del addon
conjuro;vinculo_de_bestia;Vinculo de bestia;ability_hunter_pet_assist;ability_hunter_pet_assist;ability_hunter_pet_assist;del addon
conjuro;vinculo_protector;Vinculo protector;eps_bg3_wardingbond;eps_bg3_wardingbond;eps_bg3_wardingbond;del addon
conjuro;vision_en_la_oscuridad;Vision en la oscuridad;eps_bg3_darkvision;eps_bg3_darkvision;eps_bg3_darkvision;del addon
conjuro;vision_mental;Vision mental;spell_holy_mindvision;spell_holy_mindvision;spell_holy_mindvision;del addon
conjuro;volar;Volar;eps_bg3_fly;eps_bg3_fly;eps_bg3_fly;del addon
conjuro;voluntad_interior;Voluntad interna;hots_cassia_innerlight;hots_cassia_innerlight;hots_cassia_innerlight;del addon
conjuro;vortice_de_ursol;Vortice de ursol;spell_druid_ursolsvortex;spell_druid_ursolsvortex;spell_druid_ursolsvortex;del addon
conjuro;zancada_prodigiosa;Zancada prodigiosa;eps_bg3_longstrider;eps_bg3_longstrider;eps_bg3_longstrider;del addon
conjuro;zona_de_verdad;Zona de verdad;smite_aurelionsol_celestialexpansion;smite_aurelionsol_celestialexpansion;smite_aurelionsol_celestialexpansion;del addon
